baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
7283	933.855608689946	-0.329588403849668	0.100522318104303	-3.27875848931066	0.00104264825827653	0.0752858242365069
5980	6408.82231740851	0.429056078666766	0.13091027140937	3.27748215665265	0.00104737350141074	0.0753280957773512
6741	4286.92904146243	-0.370041367889056	0.113328632008391	-3.26520634133887	0.00109384361262444	0.0774458302541412
285590	4368.67736804801	0.467177328395344	0.142962908860582	3.26782192751084	0.00108378531812361	0.0774458302541412
48	2823.42462902161	0.288201614470555	0.0882612945083753	3.26532276776438	0.00109339406259	0.0774458302541412
71	60829.2525406437	-0.34250003468307	0.104842624259935	-3.2668014283381	0.00108769944951674	0.0774458302541412
51729	1278.15422295639	-0.159299068956679	0.048821457735158	-3.2628904655168	0.00110282135131687	0.0777788267773708
64651	122.623462324701	-0.43101222652397	0.132311079706624	-3.25756714766188	0.00112371669044701	0.0786851970443432
901	768.145116289903	0.235447323430205	0.072280431458847	3.25741447136017	0.00112432134708338	0.0786851970443432
8394	1723.02761790832	-0.224047880114143	0.0688739532832417	-3.25301321375809	0.00114188187076536	0.0790025951347773
57520	310.311021036645	0.482141494212081	0.14817084284135	3.25395661498882	0.00113809659540678	0.0790025951347773
5395	615.829246111014	0.175632720693604	0.0539564798317071	3.25508115506072	0.00113359967875992	0.0790025951347773
10318	1644.34281122911	0.274073277284462	0.0843398636185177	3.24962912584419	0.00115555603512723	0.0793452740195288
153222	521.872214551077	0.334220238525021	0.102818077449867	3.25059801558712	0.00115162563697729	0.0793452740195288
53340	107.845089473437	-0.315818415908796	0.0972756097860539	-3.24663516994034	0.00116777979790458	0.0798831624160593
100529241	861.356968388899	-0.270828332191555	0.0836016994691355	-3.23950749699222	0.00119736318753011	0.0801000755893303
96459	614.237885511415	0.296273314692187	0.0914497997101085	3.2397371632454	0.00119639926135652	0.0801000755893303
134728	127.376083300755	0.323381382067568	0.0997609887201902	3.2415615183465	0.00118876773612687	0.0801000755893303
79053	479.661289183842	-0.219932673252031	0.0677933363207951	-3.24416358875332	0.00117796072308806	0.0801000755893303
55110	249.912797464538	-0.283267608395447	0.0873606411045828	-3.24250835174546	0.0011848247556828	0.0801000755893303
55723	134.14723328002	-0.697253197484563	0.215077097066978	-3.24187562038476	0.00118745835193952	0.0801000755893303
7873	1140.04986300076	-0.338961108964628	0.104687112424253	-3.23784944598493	0.00120434346531345	0.0802719182961302
2081	433.64638664365	0.260226540472519	0.0803993141555141	3.23667612349491	0.00120930576242487	0.0803084950842442
6627	491.157625063492	-0.264278032586573	0.0816946400621861	-3.23494947019051	0.00121664260001304	0.0805019227266811
6502	1098.5610782555	-0.273473191115533	0.0846992336912663	-3.22875637945391	0.00124329759679613	0.0816716356364707
23560	1581.30599807782	-0.200862385588284	0.0622050105471126	-3.22903868710311	0.00124207091049548	0.0816716356364707
51645	333.527246231073	-0.306396983670762	0.0949705432260055	-3.22623176895615	0.00125431740302657	0.0818048726360984
8566	2062.05391249092	0.183404497043067	0.0568452444635539	3.22638241375946	0.00125365732372531	0.0818048726360984
4313	25528.9119384675	0.444534575903819	0.137834726363961	3.22512756857803	0.00125916547538799	0.0818277678219995
1803	445.362529947119	0.866645340008094	0.269179386858908	3.219582859301	0.00128377253982241	0.0825424916417265
1729	1592.68501418079	-0.235917531580972	0.0732333982339809	-3.22144728047734	0.00127544925264935	0.0825424916417265
5604	883.344610199755	-0.2280803337018	0.0708194531387207	-3.22058874494608	0.00127927578301656	0.0825424916417265
84148	323.980011818381	0.183761312612809	0.057171414948662	3.21421662867398	0.00130800950348723	0.0838047215684986
57050	891.415655616422	-0.228302360977286	0.0710623257755449	-3.21270600822149	0.00131490810321253	0.0839511152493164
81848	462.081412845806	-0.50834775687484	0.15838907873021	-3.20948742773312	0.00132971861670202	0.0842599103317863
58527	199.713435660221	-0.297151414799865	0.0926052948376458	-3.20879508370257	0.00133292453323606	0.0842599103317863
112637020	63.119081120494	0.355556718515615	0.11081223009999	3.2086414847421	0.00133363674299596	0.0842599103317863
84320	683.87778997002	0.152372319972438	0.0476214319403778	3.19965851012645	0.00137590504974904	0.0860342552757163
51399	648.043630746719	-0.267241896957184	0.0835124131677064	-3.20002604188337	0.00137415170871168	0.0860342552757163
101929125	7.17218061851791	1.40981478980924	0.440494457948965	3.20052787127819	0.00137176101720869	0.0860342552757163
5982	225.314559905508	-0.398322510096666	0.124544515257386	-3.19823405529729	0.00138272004393219	0.0861642942444867
389524	291.141385951951	0.206250574406833	0.0646368739487573	3.19091196412661	0.00141824488139648	0.0880369585702052
55055	424.937768571802	-0.314935144627166	0.0987239913964689	-3.19005684608524	0.00142244811055399	0.0880369585702052
123016	672.084846931521	0.195095963421433	0.0612015123755185	3.18776376348951	0.001433776234668	0.0884372622576915
5737	2004.07026139015	1.17619603489936	0.369297237296046	3.18495757918835	0.00144775228852271	0.0889976373039164
101928489	29.6779751213693	0.57417796386737	0.18046073459558	3.18173349540068	0.00146396462219535	0.0896912466850728
